NOTA;PROJETO;TÍTULO;MUNICIPIO;STATUS;ENCARREGADO;SUPERVISOR;"AR
COELBA";;CRITERIO;"ANÁLISE
PROJETO
PRÉ-FECH.";SOLICITAÇÃO DE RESERVA;"DATA SAQUE
MATERIAIS";"PES
LV";"PES 
ENCABEÇ. BT
/ ENERG.";"PES
PD";"DATA
PD";"STATUS
PES PD";SI PG;PG's;CLIENTES;PREVISTOS;CAVA REALIZADA;REALIZADO;Á REALIZAR;AVNR;AVNP;INCIO;FIM;DATA ENERG REAL;;REFERENCIA;LATITUDE;LONGITUDE;VALOR DE PROJETO;PROVAVEL ROCHA;NECESSIDADE DE VISITA;CABO 1X25;CABO 3X35;OBS;AVALIAÇÃO SERVIÇO;JAC Jan 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BFM Fev 26;;B-1239666;;ITIUBA;GABRIEL;GESONI;;;PLANO 7;OBRAS ÁGEIS;;;;;;;;;;;;;;;;;100%;;;;;;;;;;;;;;FALTA 3431760 LAÇO 35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Q067141;E960227 - E960229;FALSE;;https://drive.google.com/file/d/1rrszZusLpMF8hjVoQJJFEiHNeGSeG3xy/view?usp=drive_link;;;;;;;;;;3;;;;;;;;;;FALSE;;;;;;3;;;;;;;;R$ 14.020,77;;;ER-CIND-RUA- JOEL ALVES-CENTRO;;;;BT;;;0;;;;;;;23/02/2026;27/02/2026;09/02/2026;;FALSE;TRUE;;;20897 BT;;-10,6836694, -39,8588552;3;;;;FALSE;1;fev./1;;Nao concluida;Nao concluida;FALSE;Nao concluida;-10,6836694;-39,8588552;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BFM Fev 26;;B-1232017;;ITIUBA;GABRIEL;GESONI;Energizada;;PLANO 7;OBRAS ÁGEIS;;;;;;;;;;;;;;;;;100%;;;;;;;;;;;;;;ENERGIZADA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;D512590;E960187 - E960189;;;https://drive.google.com/file/d/1sHwwP4l5ZoiEr1oDAVoSPcbCeEBuZJD-/view;;;;;;;;;;3;;;;;;;;14/02/2026;;TRUE;;;;;;3;;;;;;;;R$ 15.669,90;;;ER-CIND-LOT-JOSE SEVERO HOMEM-RURAL;;;;BT;;;0;;;;;;;09/02/2026;13/02/2026;09/02/2026;;TRUE;TRUE;;;19520 BT;;-10,6642587, -39,75363;1;;;;TRUE;1;fev./1;;OK;OK;TRUE;OK;-10,6642587;-39,75363;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BFM Fev 26;;B-1119843;;CAMPO FORMOSO;EDLECIO;ISRAEL;Energizada;;PLANO 14;RECLAMAÇÃO;;;;;;;;;;;;;;;;;100%;;;;;;;;;;;;;;ENERGIZADA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;D930606;E960184 - E960186;;;https://drive.google.com/file/d/1FkkUevFGcHwmZ-_Mna43D0OMIlFOCUmJ/view;;;;;;3 N1;;;;3;;;;;;;;19/02/2026;;TRUE;;;;;;3;;;;;;;;R$ 19.575,55;;;ER-CIND-FAZ-TANQUINHO-RURAL;;;;LV + BT;;;0;;;;;;;16/02/2026;20/02/2026;09/02/2026;;TRUE;TRUE;;;19535 BT  // 22175 LV;;-10,3143776, -40,8585843;3;;;;TRUE;1;fev./1;É POSSIVEL;OK;OK;TRUE;OK;-10,3143776;-40,8585843;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BFM Fev 26;;B-1228653;;JAGUARARI;ADRIANO;JEFFERSON;Energizada;;PLANO 7;SOLICITAÇÃO ATENDIMENTO;;;;;;;;;;;;;;;;;100%;;;;;;;;;;;;;;ENERGIZADA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Q048359;E960181 - E960183;;;https://drive.google.com/file/d/1koCRpj2CZnQIsd9IYKN1OYg42zhNUzl_/view;;;;;;;;;;3;;;;;;;;25/02/2026;;TRUE;;;;;;3;;;;;;;;R$ 103.250,38;;;ER-CIND-RUA-DA LINHA-CENTRO-FLAMENGO;;;;DESL + LV + BT + ENERGZ;;;0;;;;;;;16/02/2026;20/02/2026;25/02/2026;;TRUE;TRUE;;;1527 BT 1537 EN / DESL 20329;;-10,0433385, -40,2269572;2;;;25/02/2026;TRUE;1;jan./1;PENDENTE ANALISE// SUBS TRF E VAOS BT;OK;OK;TRUE;OK;-10,0433385;-40,2269572;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BFM Fev 26;;B-1238912;;SENHOR DO BONFIM;ADRIANO;JOILSON;Energizada;;PLANO 7;OBRAS ÁGEIS;;;;;;;;;;;;;;;;;100%;;;;;;;;;;;;;;ENERGIZADA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B008655;E960221 - E960223;FALSE;;https://drive.google.com/file/d/1IdxLDQnisP5cO0D-IZeBSwZzBpDomTe-/view?usp=drive_link;;;;;;;;;;3;;;;;;;;24/02/2026;;TRUE;;;;;;3;;;;;;;;R$ 11.231,21;;;AC-CIND-FAZ JUNCO 520-RURAL;;;;BT;;;0;;;;;;;16/02/2026;20/02/2026;17/02/2026;;TRUE;TRUE;;;20899 BT;;-10,4832639, -40,0136436;0;;;;TRUE;1;fev./1;;OK;OK;TRUE;OK;-10,4832639;-40,0136436;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BFM Fev 26;;B-1239356;;SENHOR DO BONFIM;ADRIANO;JOILSON;Energizada;;PLANO 7;OBRAS ÁGEIS;;;;;;;;;;;;;;;;;100%;;;;;;;;;;;;;;ENERGIZADA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Q038380;E960224 - E960226;FALSE;;https://drive.google.com/file/d/1aE58Y8bzUTsBlIeEmgqbgm3wSRzRa3NK/view?usp=drive_link;;;;;;;;;;3;;;;;;;;17/02/2026;;TRUE;;;;;;3;;;;;;;;R$ 11.713,98;;;ER-CIND-FAZ-BARRO DE CIMA 450-RURAL;;;;BT;;;0;;;;;;;16/02/2026;20/02/2026;17/02/2026;;TRUE;TRUE;;;20900 BT;;-10,5086457, -40,1820484;0;;;;TRUE;1;fev./1;;OK;OK;TRUE;OK;-10,5086457;-40,1820484;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BFM Fev 26;;B-1222322;;ANDORINHA;GABRIEL;ALDAIR;Energizada;;PLANO 7;GOVERNO;;;;;;;;;;;;;;;;;100%;;;;;;;;;;;;;;ENERGIZADA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;D574414;E903477 – E903478;;;https://drive.google.com/file/d/1d4XLET9qUCGH5O3CHAL69rbSlbrpuMfx/view?usp=drive_link;;;;;;;;;;2;;;;;;;;12/02/2026;;TRUE;;;;;;2;;;;;;;;R$ 44.108,41;;;AC-PREF-POV-RIACHO SECO-RURAL;;;;DESL;;;0;;;;;;;02/02/2026;06/02/2026;05/02/2026;;TRUE;TRUE;;;19572(D);;-10,2959073, -40,7210239;2;;;12/02/2026;TRUE;1;dez./1;PENDENTE ANALISE;OK;OK;TRUE;OK;-10,2959073;-40,7210239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BFM Fev 26;;B-1132650;;MONTE SANTO;GABRIEL;ALDAIR;Energizada;;PLANO 14;RECLAMAÇÃO;;;;;;;;;;;;;;;;;100%;;;;;;;;;;;;;;ENERGIZADA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P118763;E960210 - E960211;;;https://drive.google.com/file/d/1LyAdQKoPV5cZYiDB6dCOE5G4_g1c3Swk/view;;;;;;N1 C/ TRF;;;;2;;;;;;;;28/02/2026;;;;;;;;2;;;;;;;;R$ 27.457,10;;;ER-CIND-FAZ-LAGOA FORMOSA-LAGOA FORMOSA;;;;LV + ENERGZ;;;0;;;;;;;16/02/2026;20/02/2026;02/02/2026;;;TRUE;;;18620 EN // 21882 LV;;-10,2373031, -39,5073349;0;;;;FALSE;1;fev./1;NÃO E POSSIVEL;23;23;TRUE;OK;-10,2373031;-39,5073349;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BFM Fev 26;;B-1238878;;MONTE SANTO;GABRIEL;ALDAIR;Energizada;;PLANO 7;OBRAS ÁGEIS;;;;;;;;;;;;;;;;;100%;;;;;;;;;;;;;;ENERGIZADA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B048899;E960219 - E960220;FALSE;;https://drive.google.com/file/d/1Hq-LuMZY-rpyAKUOVYJf0WUpK_eM6awT/view?usp=drive_link;;;;;;;;;;2;;;;;;;;11/02/2026;;TRUE;;;;;;2;;;;;;;;R$ 17.263,72;;;ER-CIND-POV-HORIZONTE NOVO 999-RURAL;;;;BT;;;0;;;;;;;23/02/2026;27/02/2026;16/02/2026;;TRUE;TRUE;;;20872 BT;;-10,3444855, -39,7149467;0;;;;TRUE;1;fev./1;;OK;OK;TRUE;OK;-10,3444855;-39,7149467;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BFM Fev 26;;B-1220731;;CANSANÇÃO;GABRIEL;ANAILTON;Energizada;;PLANO 7;OBRAS ÁGEIS;;;;;;;;;;;;;;;;;100%;;;;;;;;;;;;;;ENERGIZADA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;D172248;E960202 - E960203;;;https://drive.google.com/file/d/175LufnT7T9pMdxa0EhJIgPQ9o3UZN588/view;;;;;;;;;;2;;;;;;;;25/02/2026;;TRUE;;;;;;2;;;;;;;;R$ 13.620,25;;;UB-CIND-RUA-EDVALDO A D CARVALHO-CENTRO;;;;BT;;;0;;;;;;;16/02/2026;20/02/2026;02/02/2026;;TRUE;TRUE;;;18631 BT;;-10,668861, -39,5047845;2;;;;TRUE;1;fev./1;;OK;OK;TRUE;OK;-10,668861;-39,5047845;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BFM Fev 26;;B-1052311;;NORDESTINA;GABRIEL;ANAILTON;Energizada;;PLANO 14;SUBSÍDIO DE DEFESA;;;;;;;;;;;;;;;;;100%;;;;;;;;;;;;;;ENERGIZADA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;D224980;E960212 - E960213;;;https://drive.google.com/file/d/1r7eGYPo3NCE1FaumAUxfeIhqJa2i6bQY/view;;;;;;;;;;2;;;;;;;;21/02/2026;;TRUE;;;;;;2;;;;;;;;R$ 6.122,24;;;ER-CIND-POV-SERROTE-RURAL;;;;BT;;;0;;;;;;;16/02/2026;20/02/2026;02/02/2026;;TRUE;TRUE;;;18636 BT;;-10,8452114, -39,5146033;2;;;;TRUE;1;fev./1;;OK;OK;TRUE;OK;-10,8452114;-39,5146033;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BFM Fev 26;;B-1238843;;JAGUARARI;ADRIANO;JEFFERSON;Energizada;;PLANO 7;GOVERNO;;;;;;;;;;;;;;;;;100%;;;;;;;;;;;;;;ENERGIZADA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;E814768;E960206 - E960207;;;https://drive.google.com/file/d/1ZnnwqWkJAwP8cRi0ocvDJsmY5DG11zAz/view;;;;;;;;;;2;;;;;;;;14/02/2026;;TRUE;;;;;;2;;;;;;;;R$ 15.975,59;;;ER-CCOL-ET-VELHA 4-RURAL;;;;BT;;;0;;;;;;;03/02/2026;06/02/2026;03/02/2026;;TRUE;TRUE;;;18643 BT;;-10,2767108, -40,1794177;0;;;;TRUE;1;fev./1;;OK;OK;TRUE;OK;-10,2767108;-40,1794177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BFM Fev 26;;B-1217394;;JAGUARARI;ADRIANO;JEFFERSON;Energizada;;PLANO 7;RECLAMAÇÃO;;;;;;;;;;;;;;;;;100%;;;;;;;;;;;;;;ENERGIZADA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;D698760;E960208 - E960209;;;https://drive.google.com/file/d/1PA_aQMMfYTiBed0J1hS_Thx4w77xeQn6/view;;;;;;1 N1 E N1 C/ TRF;;;;2;;;;;;;;18/02/2026;;TRUE;;;;;;2;;;;;;;;R$ 27.106,99;;;ER-CIND-POV-SERRA DOS MORGADOS-RURAL;;;;LV + ENERGZ;;;0;;;;;;;16/02/2026;20/02/2026;03/02/2026;;TRUE;TRUE;;;18648 EN  //  21896 LV;;-10,2481589, -40,2386043;0;;;;TRUE;1;fev./1;É POSSIVEL;OK;OK;TRUE;OK;-10,2481589;-40,2386043;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BFM Fev 26;;B-1209354;;SENHOR DO BONFIM;ADRIANO;JOILSON;Energizada;;PLANO 7;QLP;;;;;;;;;;;;;;;;;100%;;;;;;;;;;;;;;ENERGIZADA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Q049888;E937006 – E937007;;;https://drive.google.com/file/d/176vmqD-4dtx84CRC_w4PaEq-PdKBFWXJ/view;;;;;;;;;;2;;;;;;;;12/02/2026;;TRUE;;;;;;2;;;;;;;;R$ 15.777,43;;;ER-CIND-RUA-FLAVIO SILVA 10-UMBURANAS;;;;DESL;;;0;;;;;;;09/02/2026;12/02/2026;04/02/2026;;TRUE;TRUE;;;14724(D)  // 21594 LV;;-10,4589335, -40,1388655;0;;;12/02/2026;TRUE;1;jan./1;(20 VAOS DE ADF E 5 VAOS BT);OK;OK;TRUE;OK;-10,4589335;-40,1388655;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BFM Fev 26;;B-1229071;;SENHOR DO BONFIM;ADRIANO;JOILSON;Energizada;;PLANO 14;QLP;;;;;;;;;;;;;;;;;100%;;;;;;;;;;;;;;ENERGIZADA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Q043743;E960214 - E960215;;;https://drive.google.com/file/d/169FwUzntD9Wh39Bk56SYNjqsCrJjUbio/view;;;;;;;;;;2;;;;;;;;10/02/2026;;TRUE;;;;;;2;;;;;;;;R$ 13.023,01;;;ER-CIND-ET-VELHA CARRAPICHEL-RURAL;;;;BT;;;0;;;;;;;02/02/2026;13/02/2026;04/02/2026;;TRUE;TRUE;;;18123 BT;;-10,3916105, -40,1605891;0;;;;TRUE;2;fev./1;;OK;OK;TRUE;OK;-10,3916105;-40,1605891;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BFM Fev 26;;B-1224366;;FILADÉLFIA;ADRIANO;REGINALDO;Energizada;;PLANO 14;QLP;;;;;;;;;;;;;;;;;100%;;;;;;;;;;;;;;ENERGIZADA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Q039839;E960204 - E960205;;;https://drive.google.com/file/d/1gkuWY6SDgJSX-N19HwAo9F_CXL1YvsUP/view;;;;;;;;;;2;;;;;;;;17/02/2026;;TRUE;;;;;;2;;;;;;;;R$ 14.278,51;;;ER-CIND-POV-AGUADAS S N-RURAL;;;;BT;;;0;;;;;;;16/02/2026;20/02/2026;17/02/2026;;TRUE;TRUE;;;19493 BT;;-10,681235, -40,1853344;2;;;;TRUE;2;fev./1;;OK;OK;TRUE;OK;-10,681235;-40,1853344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BFM Fev 26;;B-1151586;;ANDORINHA;GABRIEL;ALDAIR;Energizada;;PLANO 7;RECLAMAÇÃO;;;;;;;;;;;;;;;;;100%;;;;;;;;;;;;;;ENERGIZADA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;D130180;E903442 – E903442;;;https://drive.google.com/file/d/1aF3wfEiV0Ka5ZLxYr_1gcyANVlnV3Y_9/view?usp=drive_link;;;;;;;;;;1;;;;;;;;25/02/2026;;TRUE;;;;;;1;;;;;;;;R$ 26.251,94;;;AC-CIND-LOT-VILA PEIXE-VILA PEIXE;Pendente;;;DESL + LV;;;0;;;;;;;02/02/2026;06/02/2026;05/02/2026;;TRUE;TRUE;;;LV-150784  19456(D)  // 21850 LV;;-10,3191272, -39,1863356;1;;;25/02/2026;TRUE;0;dez./1;PENDENTE ANALISE;OK;OK;TRUE;OK;-10,3191272;-39,1863356;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BFM Fev 26;;B-1237873;;MONTE SANTO;GABRIEL;ALDAIR;Energizada;;PLANO 7;OBRAS ÁGEIS;;;;;;;;;;;;;;;;;100%;;;;;;;;;;;;;;ENERGIZADA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;D147548;E960112;;;https://drive.google.com/file/d/16Jk-v6HM8638rCJkTLlSrrJ_-S8eVtdA/view;;;;;;;;;;1;;;;;;;;10/02/2026;;TRUE;;;;;;1;;;;;;;;R$ 6.780,42;;;ER-CIND-FAZ-PAU D ARCO-RURAL-PEDRA VERME;;;;BT;;;0;;;;;;;09/02/2026;13/02/2026;02/02/2026;;TRUE;TRUE;;;16651 BT;;-10,4175785, -39,5493229;0;;;;TRUE;1;fev./1;;OK;OK;TRUE;OK;-10,4175785;-39,5493229;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BFM Fev 26;;B-1224382;;ANDORINHA;GABRIEL;ALDAIR;;;PLANO 8;REPUTACIONAL;;;;;;;;;;;;;;;;;100%;;;;;;;;;;;;;;Falta chace faca 34kv 501036, Ver a possibilidade de fazer Revisao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Q093313;E936999;;;https://drive.google.com/file/d/1jxOGm6zBipEwb7xClJFj6lI0mjbttWiF/view;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;;;;;;R$ 19.178,33;;;RC-CIND-RUA-FORTALEZA-CENTRO;;;;DESL;;;;;;;;;;23/02/2026;27/02/2026;;;TRUE;TRUE;;;;;-10,3440237, -39,8314899;1;;;28/02/2026;FALSE;0;jan./1;SUBS PST;Nao concluida;Nao concluida;;Nao concluida;-10,3440237;-39,8314899;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BFM Fev 26;;B-1233582;;NORDESTINA;GABRIEL;ANAILTON;;;PLANO 7;OBRAS ÁGEIS;;;;;;;;;;;;;;;;;100%;;;;;;;;;;;;;;FALTA 3431760 LAÇO 35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Q101430;E960115;;;https://drive.google.com/file/d/13NNJnINwr-hi4I1kUGVuGBe3JRKmbqWJ/view;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;;;;;;R$ 6.408,59;;;UB-CIND-RUA-GUILHERMINO S REIS-URBANA;;;;BT;;;1;;;;;;;16/02/2026;20/02/2026;02/02/2026;;;TRUE;;;27972 BT;;-10,8194333, -39,4258933;1;;;;FALSE;1;fev./1;;Nao concluida;Nao concluida;;Nao concluida;-10,8194333;-39,4258933;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BFM Fev 26;;B-1218616;;NORDESTINA;GABRIEL;ANAILTON;Energizada;;PLANO 7;OBRAS ÁGEIS;;;;;;;;;;;;;;;;;100%;;;;;;;;;;;;;;ENERGIZADA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;E609025;E960114;;;https://drive.google.com/file/d/1sR7UYvHMGNWkeRa5f6sKziJQG4-zgrbH/view;;;;;;;;;;1;;;;;;;;14/02/2026;;TRUE;;;;;;1;;;;;;;;R$ 6.038,93;;;UB-CIND-RUA-VERA L ANDRADE-C DAGUA;;;;BT;;;0;;;;;;;16/02/2026;20/02/2026;02/02/2026;;TRUE;TRUE;;;16660 BT;;-10,82515041,-39,4192863;1;;;;TRUE;1;fev./1;;OK;OK;TRUE;OK;-10,82515041;-39,4192863;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BFM Fev 26;;B-1228614;;MONTE SANTO;GABRIEL;MARCELO;;;PLANO 7;OBRAS ÁGEIS;;;;;;;;;;;;;;;;;100%;;;;;;;;;;;;;;FALTA 3431760 LAÇO 35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;D007122;E960113;;;https://drive.google.com/file/d/14fCMK5Qc0YCvMJxR-t36VJm5bsZU7wlh/view;;;;;;;;;;0;;;;;;;;;;;;;;;;1;;;;;;;;R$ 7.426,49;;;UB-CIND-RUA-HELIO CARDOSO M-CENTRO;;;;BT;;;1;;;;;;;09/02/2026;13/02/2026;16/02/2026;;;TRUE;;;16726 BT;;-10,4447127, -39,3295066;1;;;;FALSE;1;fev./1;;Nao concluida;Nao concluida;;Nao concluida;-10,4447127;-39,3295066;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BFM Fev 26;;B-1241389;;MONTE SANTO;GABRIEL;MARCELO;;;PLANO 7;OBRAS ÁGEIS;;;;;;;;;;;;;;;;;100%;;;;;;;;;;;;;;FALTA 3430547 ALÇA 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;D140128;E960231;FALSE;;https://drive.google.com/file/d/1n6e3Yqh5XPNapYfDIosJ3B49YJFIhs-Y/view?usp=drive_link;;;;;;;;;;1;;;;;;;;;;FALSE;;;;;;1;;;;;;;;R$ 4.543,60;;;ER-CIND-FAZ-PEDRA-PEDRA;;;;BT;;;1;;;;;;;23/02/2026;27/02/2026;16/02/2026;;FALSE;TRUE;;;20838 BT;;-10,4898294, -39,2916554;1;;;;FALSE;1;fev./1;;Nao concluida;Nao concluida;FALSE;Nao concluida;-10,4898294;-39,2916554;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BFM Fev 26;;B-1233451;;ITIUBA;GABRIEL;GESONI;Energizada;;PLANO 7;OBRAS ÁGEIS;;;;;;;;;;;;;;;;;100%;;;;;;;;;;;;;;ENERGIZADA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Q067476;E960111;;;https://drive.google.com/file/d/1RnIGJQxEdvdlnM3oggQ5KSl3rgmFD7-P/view;;;;;;;;;;1;;;;;;;;14/02/2026;;TRUE;;;;;;1;;;;;;;;R$ 6.117,09;;;AC-CIND-RUA-OSVALDO CAMPOS-CENTRO ITIUBA;;;;BT;;;0;;;;;;;09/02/2026;13/02/2026;09/02/2026;;TRUE;TRUE;;;16689 BT;;-10,6853068, -39,8617353;1;;;;TRUE;1;fev./1;;OK;OK;TRUE;OK;-10,6853068;-39,8617353;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BFM Fev 26;;B-1228829;;CAMPO FORMOSO;EDLECIO;ISRAEL;Energizada;;PLANO 7;OBRAS ÁGEIS;;;;;;;;;;;;;;;;;100%;;;;;;;;;;;;;;ENERGIZADA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;D032740;E960110;;;https://drive.google.com/file/d/1VIXtkU9aG82andIvCCaNEM8e3OmBvzwR/view;;;;;;;;;;1;;;;;;;;07/02/2026;;TRUE;;;;;;1;;;;;;;;R$ 5.558,69;;;ER-CIND-POV-RURAL-BREJO GRANDE;;;;BT;;;0;;;;;;;03/02/2026;13/02/2026;03/02/2026;;TRUE;TRUE;;;16600 BT;;-10,5290042, -40,4026605;0;;;;TRUE;0;fev./1;;OK;OK;TRUE;OK;-10,5290042;-40,4026605;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BFM Fev 26;;B-1228487;;SENHOR DO BONFIM;ADRIANO;JOILSON;Energizada;;PLANO 7;GRUPO A;;;;;;;;;;;;;;;;;100%;;;;;;;;;;;;;;ENERGIZADA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;D659175;E960118;;;https://drive.google.com/file/d/1QDQSMGv6EUXOwomSNXt_dT0fUo2dIcgH/view;;;;;;;;;;1;;;;;;;;24/02/2026;;TRUE;;;;;;1;;;;;;;;R$ 8.097,07;;;ER-CIND-POV-QUICE-ENERGIA SOLAR;;;;BT;;;0;;;;;;;02/02/2026;13/02/2026;04/02/2026;;TRUE;TRUE;;;16684 BT;;-10,5402603, -40,0287256;0;;;;TRUE;1;fev./1;;OK;OK;TRUE;OK;-10,5402603;-40,0287256;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BFM Fev 26;;B-1241290;;SENHOR DO BONFIM;ADRIANO;JOILSON;Energizada;;PLANO 7;OBRAS ÁGEIS;;;;;;;;;;;;;;;;;100%;;;;;;;;;;;;;;ENERGIZADA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Q050645;E960230;FALSE;;https://drive.google.com/file/d/1BPIeYCErCApK8n6lwJk05rcKT2uvbxmt/view?usp=drive_link;;;;;;;;;;1;;;;;;;;18/02/2026;;TRUE;;;;;;1;;;;;;;;R$ 4.178,83;;;UB-CIND-RUA-ALTO RAINHA-ALTO DA COLINA;;;;BT;;;0;;;;;;;16/02/2026;20/02/2026;17/02/2026;;TRUE;TRUE;;;20803 BT;;-10,449225, -40,1815043;0;;;;TRUE;1;fev./1;;OK;OK;TRUE;OK;-10,449225;-40,1815043;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
